timestamp,image_path
12/07/2024 19:56:19.420366,images/2024-07-12T19:56:16.png
12/07/2024 19:56:22.617360,images/2024-07-12T19:56:19.png
12/07/2024 19:56:25.817576,images/2024-07-12T19:56:22.png
12/07/2024 19:56:29.016703,images/2024-07-12T19:56:25.png
12/07/2024 19:56:32.210449,images/2024-07-12T19:56:29.png
12/07/2024 19:56:35.409802,images/2024-07-12T19:56:32.png
12/07/2024 19:56:38.613653,images/2024-07-12T19:56:35.png
12/07/2024 19:56:41.812026,images/2024-07-12T19:56:38.png
12/07/2024 19:56:45.013989,images/2024-07-12T19:56:41.png
12/07/2024 19:56:48.219020,images/2024-07-12T19:56:45.png
12/07/2024 19:56:51.399400,images/2024-07-12T19:56:48.png
12/07/2024 19:56:54.604098,images/2024-07-12T19:56:51.png
12/07/2024 19:56:57.816652,images/2024-07-12T19:56:54.png
12/07/2024 19:57:01.016360,images/2024-07-12T19:56:57.png
12/07/2024 19:57:04.198712,images/2024-07-12T19:57:01.png
12/07/2024 19:57:07.400054,images/2024-07-12T19:57:04.png
12/07/2024 19:57:10.593858,images/2024-07-12T19:57:07.png
12/07/2024 19:57:13.798197,images/2024-07-12T19:57:10.png
12/07/2024 19:57:17.000791,images/2024-07-12T19:57:13.png
12/07/2024 19:57:20.211712,images/2024-07-12T19:57:17.png
12/07/2024 19:57:23.394198,images/2024-07-12T19:57:20.png
12/07/2024 19:57:26.949307,images/2024-07-12T19:57:23.png
12/07/2024 19:57:30.103798,images/2024-07-12T19:57:26.png
12/07/2024 19:57:33.615666,images/2024-07-12T19:57:30.png
12/07/2024 19:57:37.358208,images/2024-07-12T19:57:33.png
12/07/2024 19:57:40.532190,images/2024-07-12T19:57:37.png
12/07/2024 19:57:43.728847,images/2024-07-12T19:57:40.png
12/07/2024 19:57:47.549428,images/2024-07-12T19:57:43.png
12/07/2024 19:57:50.697196,images/2024-07-12T19:57:47.png
12/07/2024 19:57:53.903010,images/2024-07-12T19:57:50.png
12/07/2024 19:57:55.579213,images/2024-07-12T19:57:53.png
12/07/2024 19:57:56.424582,images/2024-07-12T19:57:55.png
12/07/2024 19:57:57.256517,images/2024-07-12T19:57:56.png
12/07/2024 19:57:58.086165,images/2024-07-12T19:57:57.png
12/07/2024 19:57:58.918003,images/2024-07-12T19:57:58.png
12/07/2024 19:57:59.757711,images/2024-07-12T19:57:58.png
12/07/2024 19:58:00.580126,images/2024-07-12T19:57:59.png
12/07/2024 19:58:01.553333,images/2024-07-12T19:58:00.png
12/07/2024 19:58:02.428438,images/2024-07-12T19:58:01.png
12/07/2024 19:58:04.831940,images/2024-07-12T19:58:02.png
12/07/2024 19:58:07.454503,images/2024-07-12T19:58:04.png
12/07/2024 19:58:10.050325,images/2024-07-12T19:58:07.png
12/07/2024 19:58:12.468691,images/2024-07-12T19:58:10.png
12/07/2024 19:58:15.300200,images/2024-07-12T19:58:12.png
12/07/2024 19:58:18.149148,images/2024-07-12T19:58:15.png
12/07/2024 19:58:20.938779,images/2024-07-12T19:58:18.png
12/07/2024 19:58:23.547858,images/2024-07-12T19:58:20.png
12/07/2024 19:58:27.001309,images/2024-07-12T19:58:23.png
12/07/2024 19:58:30.121925,images/2024-07-12T19:58:27.png
12/07/2024 19:58:33.222885,images/2024-07-12T19:58:30.png
12/07/2024 19:58:36.099245,images/2024-07-12T19:58:33.png
12/07/2024 19:58:38.507153,images/2024-07-12T19:58:36.png
12/07/2024 19:58:41.220109,images/2024-07-12T19:58:38.png
12/07/2024 19:58:43.759400,images/2024-07-12T19:58:41.png
12/07/2024 19:58:47.158818,images/2024-07-12T19:58:43.png
12/07/2024 19:58:50.147794,images/2024-07-12T19:58:47.png
12/07/2024 19:58:53.306608,images/2024-07-12T19:58:50.png
12/07/2024 19:58:56.754862,images/2024-07-12T19:58:53.png
12/07/2024 19:58:59.316685,images/2024-07-12T19:58:56.png
12/07/2024 19:59:02.421247,images/2024-07-12T19:58:59.png
12/07/2024 19:59:05.522196,images/2024-07-12T19:59:02.png
12/07/2024 19:59:08.758296,images/2024-07-12T19:59:05.png
12/07/2024 19:59:11.936557,images/2024-07-12T19:59:08.png
12/07/2024 19:59:15.004379,images/2024-07-12T19:59:11.png
12/07/2024 19:59:18.062119,images/2024-07-12T19:59:15.png
12/07/2024 19:59:20.904514,images/2024-07-12T19:59:18.png
12/07/2024 19:59:23.855176,images/2024-07-12T19:59:20.png
12/07/2024 19:59:26.795581,images/2024-07-12T19:59:23.png
12/07/2024 19:59:28.955238,images/2024-07-12T19:59:26.png
12/07/2024 19:59:31.403466,images/2024-07-12T19:59:28.png
12/07/2024 19:59:34.672333,images/2024-07-12T19:59:31.png
12/07/2024 19:59:37.531258,images/2024-07-12T19:59:34.png
12/07/2024 19:59:40.437053,images/2024-07-12T19:59:37.png
12/07/2024 19:59:43.212456,images/2024-07-12T19:59:40.png
12/07/2024 19:59:45.839807,images/2024-07-12T19:59:43.png
12/07/2024 19:59:48.014281,images/2024-07-12T19:59:45.png
12/07/2024 19:59:50.438231,images/2024-07-12T19:59:48.png
12/07/2024 19:59:52.742150,images/2024-07-12T19:59:50.png
12/07/2024 19:59:54.829764,images/2024-07-12T19:59:52.png
12/07/2024 19:59:56.855948,images/2024-07-12T19:59:54.png
12/07/2024 19:59:59.240241,images/2024-07-12T19:59:56.png
12/07/2024 20:00:01.224833,images/2024-07-12T19:59:59.png
12/07/2024 20:00:03.539173,images/2024-07-12T20:00:01.png
12/07/2024 20:00:05.526204,images/2024-07-12T20:00:03.png
12/07/2024 20:00:08.124176,images/2024-07-12T20:00:05.png
12/07/2024 20:00:09.989611,images/2024-07-12T20:00:08.png
12/07/2024 20:00:11.915254,images/2024-07-12T20:00:09.png
12/07/2024 20:00:14.080202,images/2024-07-12T20:00:11.png
12/07/2024 20:00:16.194416,images/2024-07-12T20:00:14.png
12/07/2024 20:00:18.448294,images/2024-07-12T20:00:16.png
12/07/2024 20:00:20.887154,images/2024-07-12T20:00:18.png
12/07/2024 20:00:23.550551,images/2024-07-12T20:00:20.png
12/07/2024 20:00:26.571540,images/2024-07-12T20:00:23.png
12/07/2024 20:00:29.436209,images/2024-07-12T20:00:26.png
12/07/2024 20:00:32.571779,images/2024-07-12T20:00:29.png
12/07/2024 20:00:35.600110,images/2024-07-12T20:00:32.png
12/07/2024 20:00:38.607103,images/2024-07-12T20:00:35.png
12/07/2024 20:00:41.755322,images/2024-07-12T20:00:38.png
12/07/2024 20:00:44.852911,images/2024-07-12T20:00:41.png
12/07/2024 20:00:47.898800,images/2024-07-12T20:00:44.png
12/07/2024 20:00:50.836531,images/2024-07-12T20:00:47.png
12/07/2024 20:00:53.810808,images/2024-07-12T20:00:50.png
12/07/2024 20:00:56.917938,images/2024-07-12T20:00:53.png
12/07/2024 20:00:59.992897,images/2024-07-12T20:00:56.png
12/07/2024 20:01:03.079854,images/2024-07-12T20:00:59.png
12/07/2024 20:01:06.115072,images/2024-07-12T20:01:03.png
12/07/2024 20:01:09.153693,images/2024-07-12T20:01:06.png
