timestamp,relative_altitude
12/07/2024 19:35:15.182196,-33.19975258661566
12/07/2024 19:35:15.235418,-33.19975258661566
12/07/2024 19:35:15.288704,-33.22752949088005
12/07/2024 19:35:15.342083,-33.22752949088005
12/07/2024 19:35:15.395290,-33.22752949088005
12/07/2024 19:35:15.448696,-33.22752949088005
12/07/2024 19:35:15.502022,-33.22752949088005
12/07/2024 19:35:15.555235,-33.22752949088005
12/07/2024 19:35:15.608598,-33.22752949088005
12/07/2024 19:35:15.662086,-33.22752949088005
12/07/2024 19:35:15.715435,-33.22752949088005
12/07/2024 19:35:15.768791,-33.22752949088005
12/07/2024 19:35:15.822062,-33.22752949088005
12/07/2024 19:35:15.875489,-33.21835592869718
12/07/2024 19:35:15.928828,-33.21835592869718
12/07/2024 19:35:15.982182,-33.21835592869718
12/07/2024 19:35:16.035379,-33.21835592869718
12/07/2024 19:35:16.088634,-33.21835592869718
12/07/2024 19:35:16.141977,-33.21835592869718
12/07/2024 19:35:16.195360,-33.21835592869718
12/07/2024 19:35:16.248643,-33.21835592869718
12/07/2024 19:35:16.308693,-33.21835592869718
12/07/2024 19:35:16.361775,-33.21835592869718
12/07/2024 19:35:16.414816,-33.24167380400417
12/07/2024 19:35:16.468993,-33.24167380400417
12/07/2024 19:35:16.524196,-33.24167380400417
12/07/2024 19:35:16.578576,-33.24167380400417
12/07/2024 19:35:16.632493,-33.24167380400417
12/07/2024 19:35:16.686581,-33.24167380400417
12/07/2024 19:35:16.740595,-33.24167380400417
12/07/2024 19:35:16.794645,-33.24167380400417
12/07/2024 19:35:16.848221,-33.24167380400417
12/07/2024 19:35:16.902184,-33.24167380400417
12/07/2024 19:35:16.955550,-33.24167380400417
12/07/2024 19:35:17.009027,-33.2518708469094
12/07/2024 19:35:17.062364,-33.2518708469094
12/07/2024 19:35:17.115785,-33.2518708469094
12/07/2024 19:35:17.169152,-33.2518708469094
12/07/2024 19:35:17.222472,-33.2518708469094
12/07/2024 19:35:17.275843,-33.2518708469094
12/07/2024 19:35:17.329089,-33.2518708469094
12/07/2024 19:35:17.382327,-33.2518708469094
12/07/2024 19:35:17.435572,-33.2518708469094
12/07/2024 19:35:17.489019,-33.2518708469094
12/07/2024 19:35:17.542401,-33.2518708469094
12/07/2024 19:35:17.595666,-33.280924794979384
12/07/2024 19:35:17.649020,-33.280924794979384
12/07/2024 19:35:17.702311,-33.280924794979384
12/07/2024 19:35:17.755622,-33.280924794979384
12/07/2024 19:35:17.808972,-33.280924794979384
12/07/2024 19:35:17.862417,-33.280924794979384
12/07/2024 19:35:17.915708,-33.280924794979384
12/07/2024 19:35:17.968985,-33.280924794979384
12/07/2024 19:35:18.022350,-33.280924794979384
